,loss,accuracy,val_loss,val_accuracy
41,0.0071428087539970875,0.9980000257492065,0.0047111306339502335,0.9990000128746033
42,0.0011243339395150542,0.999750018119812,0.001571218715980649,0.9994999766349792
43,0.0006205406389199197,0.999875009059906,0.00012307960423640907,1.0
44,0.00010786343045765534,1.0,0.00024053268134593964,1.0
45,0.0009917350253090262,0.9993749856948853,0.010080240666866302,0.9975000023841858
46,0.0030373677145689726,0.9993749856948853,0.016057392582297325,0.996999979019165
47,0.006596957333385944,0.9984999895095825,0.001095911837182939,0.9994999766349792
48,0.0008949888870120049,0.999625027179718,3.859112621285021e-05,1.0
49,0.00016953317390289158,1.0,6.856921118014725e-06,1.0
50,0.0006768224411644042,0.999750018119812,1.2473528840928338e-05,1.0
51,0.0003965690266340971,1.0,9.008268534671515e-06,1.0
52,5.580789365922101e-05,1.0,1.0078223567688838e-05,1.0
53,0.0006523330812342465,0.999875009059906,0.005769411101937294,0.9975000023841858
54,0.0018026067409664392,0.9994999766349792,0.0014967448078095913,0.9994999766349792
55,0.0054236166179180145,0.9992499947547913,0.01243660505861044,0.9959999918937683
56,0.006465707905590534,0.9982500076293945,0.0036320320796221495,0.9990000128746033
57,0.0012336650397628546,0.999625027179718,0.005787735339254141,0.9984999895095825
58,0.0005775325698778033,0.999875009059906,0.0019457642920315266,0.9994999766349792
59,0.0001074423489626497,1.0,0.001839284785091877,0.9994999766349792
60,2.880615102185402e-05,1.0,0.001485490589402616,0.9994999766349792
61,2.3301228793570772e-05,1.0,0.0015571481781080365,0.9994999766349792
62,1.437617447663797e-05,1.0,0.0009843719890341163,0.9994999766349792
63,8.65281472215429e-05,1.0,0.0014998556580394506,0.9994999766349792
64,3.670089790830389e-05,1.0,0.0004639666876755655,0.9994999766349792
65,1.7826348994276486e-05,1.0,0.0008328884141519666,0.9994999766349792
66,1.7604463209863752e-05,1.0,0.0008243523188866675,0.9994999766349792
67,1.3477985703502782e-05,1.0,0.0017464050324633718,0.9994999766349792
68,0.00015028350753709674,0.999875009059906,0.005093988962471485,0.9984999895095825
69,0.01049661636352539,0.9972500205039978,0.0012075005797669291,1.0
70,0.001003526384010911,0.999750018119812,0.00012104564666515216,1.0
71,3.7785568565595895e-05,1.0,0.0009421151480637491,0.9994999766349792
72,6.55293624731712e-05,1.0,6.5537801674508955e-06,1.0
73,0.00011969506158493459,1.0,0.005914601031690836,0.9990000128746033
74,0.005462747532874346,0.9982500076293945,0.00023438184871338308,1.0
75,0.00045611351379193366,0.999875009059906,0.0022908737882971764,0.9990000128746033
76,0.0009613874717615545,0.999625027179718,0.0011551444185897708,0.9990000128746033
77,0.0006450735963881016,0.999875009059906,3.162094435538165e-05,1.0
78,3.993398422608152e-05,1.0,0.001183894695714116,0.9994999766349792
79,1.5561239706585184e-05,1.0,0.0001616735098650679,1.0
80,8.982822691905312e-06,1.0,5.1540187996579334e-05,1.0
81,4.4374326535034925e-05,1.0,0.0003333557688165456,1.0
82,5.968582263449207e-05,1.0,1.7163256416097283e-05,1.0
83,1.327783138549421e-05,1.0,1.766747845977079e-05,1.0
84,0.0004038148035760969,0.999875009059906,0.01787819154560566,0.9994999766349792
85,0.010576047003269196,0.9977499842643738,0.0013029610272496939,0.9994999766349792
86,0.0015936673153191805,0.999625027179718,0.002648953814059496,0.9984999895095825
87,0.0017722215270623565,0.9994999766349792,0.0017201637383550406,0.9994999766349792
88,6.770190520910546e-05,1.0,0.0021625314839184284,0.9990000128746033
89,5.8864174206973985e-05,1.0,0.002494294196367264,0.9984999895095825
90,0.0010006939992308617,0.999750018119812,0.0003572693094611168,1.0
91,5.149873686605133e-05,1.0,0.00032064339029602706,1.0
92,0.001678219297900796,0.999750018119812,0.0008021853282116354,1.0
93,0.0002947182219941169,1.0,0.00027074344689026475,1.0
94,6.790954648749903e-05,1.0,4.654104486689903e-05,1.0
95,7.461765198968351e-05,1.0,0.0022531321737915277,0.9990000128746033
96,1.0834607564902399e-05,1.0,0.0012075580889359117,0.9990000128746033
97,7.1588119681109674e-06,1.0,0.0005338893388397992,1.0
98,4.381970029498916e-06,1.0,0.0002637353027239442,1.0
99,1.1535399607964791e-05,1.0,0.0002786798868328333,1.0
